date,time,close,atm_strike,month
04-01-2024,11:15:00,21655.05,21650,January
04-01-2024,11:30:00,21647.7,21650,January
04-01-2024,11:45:00,21642.95,21650,January
04-01-2024,12:00:00,21648.55,21650,January
04-01-2024,12:15:00,21644.2,21650,January
04-01-2024,12:30:00,21666.9,21650,January
04-01-2024,12:45:00,21665.9,21650,January
04-01-2024,13:00:00,21661.0,21650,January
04-01-2024,13:15:00,21665.6,21650,January
04-01-2024,13:30:00,21653.8,21650,January
04-01-2024,13:45:00,21663.45,21650,January
04-01-2024,14:00:00,21658.0,21650,January
04-01-2024,14:15:00,21654.0,21650,January
04-01-2024,14:30:00,21652.3,21650,January
04-01-2024,14:45:00,21644.6,21650,January
05-01-2024,09:45:00,21722.7,21700,January
05-01-2024,10:00:00,21742.2,21750,January
05-01-2024,10:15:00,21733.95,21750,January
05-01-2024,10:30:00,21733.1,21750,January
05-01-2024,10:45:00,21693.75,21700,January
05-01-2024,11:00:00,21684.35,21700,January
05-01-2024,11:15:00,21688.0,21700,January
05-01-2024,11:30:00,21685.55,21700,January
05-01-2024,11:45:00,21681.35,21700,January
05-01-2024,12:00:00,21683.1,21700,January
05-01-2024,12:15:00,21690.55,21700,January
05-01-2024,12:30:00,21696.3,21700,January
05-01-2024,12:45:00,21688.85,21700,January
05-01-2024,13:00:00,21683.55,21700,January
05-01-2024,13:15:00,21692.35,21700,January
05-01-2024,13:30:00,21692.3,21700,January
05-01-2024,13:45:00,21680.3,21700,January
05-01-2024,14:00:00,21672.85,21650,January
05-01-2024,14:15:00,21654.35,21650,January
05-01-2024,14:30:00,21644.5,21650,January
05-01-2024,14:45:00,21679.15,21700,January
08-01-2024,09:45:00,21650.15,21650,January
08-01-2024,10:00:00,21673.3,21650,January
08-01-2024,10:15:00,21692.15,21700,January
08-01-2024,10:30:00,21706.6,21700,January
08-01-2024,10:45:00,21677.25,21700,January
08-01-2024,11:00:00,21641.55,21650,January
08-01-2024,11:15:00,21608.95,21600,January
08-01-2024,11:30:00,21626.55,21650,January
08-01-2024,11:45:00,21639.5,21650,January
08-01-2024,12:00:00,21568.75,21550,January
08-01-2024,12:15:00,21589.45,21600,January
08-01-2024,12:30:00,21586.6,21600,January
08-01-2024,12:45:00,21599.65,21600,January
08-01-2024,13:00:00,21578.9,21600,January
08-01-2024,13:15:00,21577.75,21600,January
08-01-2024,13:30:00,21587.05,21600,January
08-01-2024,13:45:00,21553.65,21550,January
08-01-2024,14:00:00,21583.1,21600,January
08-01-2024,14:15:00,21579.85,21600,January
08-01-2024,14:30:00,21549.65,21550,January
08-01-2024,14:45:00,21532.3,21550,January
09-01-2024,09:45:00,21613.75,21600,January
09-01-2024,10:00:00,21638.3,21650,January
09-01-2024,10:15:00,21661.85,21650,January
09-01-2024,10:30:00,21687.9,21700,January
09-01-2024,10:45:00,21708.95,21700,January
09-01-2024,11:00:00,21679.85,21700,January
09-01-2024,11:15:00,21698.4,21700,January
09-01-2024,11:30:00,21690.55,21700,January
09-01-2024,11:45:00,21698.5,21700,January
09-01-2024,12:00:00,21692.45,21700,January
09-01-2024,12:15:00,21692.95,21700,January
09-01-2024,12:30:00,21704.45,21700,January
09-01-2024,12:45:00,21702.85,21700,January
09-01-2024,13:00:00,21714.15,21700,January
09-01-2024,13:15:00,21705.75,21700,January
09-01-2024,13:30:00,21709.95,21700,January
09-01-2024,13:45:00,21701.65,21700,January
09-01-2024,14:00:00,21677.05,21700,January
09-01-2024,14:15:00,21658.8,21650,January
09-01-2024,14:30:00,21560.2,21550,January
09-01-2024,14:45:00,21562.25,21550,January
10-01-2024,09:45:00,21541.75,21550,January
10-01-2024,10:00:00,21530.7,21550,January
10-01-2024,10:15:00,21548.45,21550,January
10-01-2024,10:30:00,21544.1,21550,January
10-01-2024,10:45:00,21533.4,21550,January
10-01-2024,11:00:00,21522.7,21500,January
10-01-2024,11:15:00,21542.3,21550,January
10-01-2024,11:30:00,21542.85,21550,January
10-01-2024,11:45:00,21549.95,21550,January
10-01-2024,12:00:00,21534.35,21550,January
10-01-2024,12:15:00,21520.2,21500,January
10-01-2024,12:30:00,21512.85,21500,January
10-01-2024,12:45:00,21479.55,21500,January
10-01-2024,13:00:00,21493.6,21500,January
10-01-2024,13:15:00,21513.3,21500,January
10-01-2024,13:30:00,21498.85,21500,January
10-01-2024,13:45:00,21497.05,21500,January
10-01-2024,14:00:00,21537.25,21550,January
10-01-2024,14:15:00,21533.35,21550,January
10-01-2024,14:30:00,21526.0,21550,January
10-01-2024,14:45:00,21570.6,21550,January
11-01-2024,09:45:00,21685.15,21700,January
11-01-2024,10:00:00,21669.35,21650,January
11-01-2024,10:15:00,21681.85,21700,January
11-01-2024,10:30:00,21655.7,21650,January
11-01-2024,10:45:00,21666.15,21650,January
11-01-2024,11:00:00,21655.05,21650,January
11-01-2024,11:15:00,21655.25,21650,January
11-01-2024,11:30:00,21652.6,21650,January
11-01-2024,11:45:00,21665.1,21650,January
11-01-2024,12:00:00,21661.5,21650,January
11-01-2024,12:15:00,21658.85,21650,January
11-01-2024,12:30:00,21669.05,21650,January
11-01-2024,12:45:00,21668.3,21650,January
11-01-2024,13:00:00,21672.45,21650,January
11-01-2024,13:15:00,21674.1,21650,January
11-01-2024,13:30:00,21666.3,21650,January
11-01-2024,13:45:00,21656.8,21650,January
11-01-2024,14:00:00,21663.0,21650,January
11-01-2024,14:15:00,21615.7,21600,January
11-01-2024,14:30:00,21659.65,21650,January
11-01-2024,14:45:00,21646.2,21650,January
12-01-2024,09:45:00,21742.2,21750,January
12-01-2024,10:00:00,21753.85,21750,January
12-01-2024,10:15:00,21806.4,21800,January
12-01-2024,10:30:00,21813.1,21800,January
12-01-2024,10:45:00,21819.75,21800,January
12-01-2024,11:00:00,21846.85,21850,January
12-01-2024,11:15:00,21826.5,21850,January
12-01-2024,11:30:00,21836.9,21850,January
12-01-2024,11:45:00,21836.8,21850,January
12-01-2024,12:00:00,21831.0,21850,January
12-01-2024,12:15:00,21830.4,21850,January
12-01-2024,12:30:00,21827.8,21850,January
12-01-2024,12:45:00,21836.25,21850,January
12-01-2024,13:00:00,21852.1,21850,January
12-01-2024,13:15:00,21852.7,21850,January
12-01-2024,13:30:00,21859.05,21850,January
12-01-2024,13:45:00,21887.15,21900,January
12-01-2024,14:00:00,21880.2,21900,January
12-01-2024,14:15:00,21876.6,21900,January
12-01-2024,14:30:00,21898.0,21900,January
12-01-2024,14:45:00,21915.85,21900,January
15-01-2024,09:45:00,22049.8,22050,January
15-01-2024,10:00:00,21969.55,21950,January
15-01-2024,10:15:00,22012.65,22000,January
15-01-2024,10:30:00,22023.7,22000,January
15-01-2024,10:45:00,22025.75,22050,January
15-01-2024,11:00:00,22044.2,22050,January
15-01-2024,11:15:00,22044.55,22050,January
15-01-2024,11:30:00,22055.2,22050,January
15-01-2024,11:45:00,22054.35,22050,January
15-01-2024,12:00:00,22054.6,22050,January
15-01-2024,12:15:00,22055.15,22050,January
15-01-2024,12:30:00,22060.15,22050,January
15-01-2024,12:45:00,22055.75,22050,January
15-01-2024,13:00:00,22058.95,22050,January
15-01-2024,13:15:00,22056.15,22050,January
15-01-2024,13:30:00,22052.5,22050,January
15-01-2024,13:45:00,22047.75,22050,January
15-01-2024,14:00:00,22063.95,22050,January
15-01-2024,14:15:00,22063.1,22050,January
15-01-2024,14:30:00,22066.5,22050,January
15-01-2024,14:45:00,22070.05,22050,January
16-01-2024,09:45:00,22072.55,22050,January
16-01-2024,10:00:00,22074.65,22050,January
16-01-2024,10:15:00,22095.15,22100,January
16-01-2024,10:30:00,22091.4,22100,January
16-01-2024,10:45:00,22106.05,22100,January
16-01-2024,11:00:00,22114.0,22100,January
16-01-2024,11:15:00,22119.3,22100,January
16-01-2024,11:30:00,22103.95,22100,January
16-01-2024,11:45:00,22079.85,22100,January
16-01-2024,12:00:00,22103.25,22100,January
16-01-2024,12:15:00,22073.0,22050,January
16-01-2024,12:30:00,22087.9,22100,January
16-01-2024,12:45:00,22072.6,22050,January
16-01-2024,13:00:00,22044.4,22050,January
16-01-2024,13:15:00,22015.25,22000,January
16-01-2024,13:30:00,22020.35,22000,January
16-01-2024,13:45:00,22014.85,22000,January
16-01-2024,14:00:00,22043.7,22050,January
16-01-2024,14:15:00,22049.4,22050,January
16-01-2024,14:30:00,22053.25,22050,January
16-01-2024,14:45:00,22043.0,22050,January
17-01-2024,09:45:00,21825.25,21850,January
17-01-2024,10:00:00,21790.6,21800,January
17-01-2024,10:15:00,21781.5,21800,January
17-01-2024,10:30:00,21790.55,21800,January
17-01-2024,10:45:00,21741.15,21750,January
17-01-2024,11:00:00,21743.75,21750,January
17-01-2024,11:15:00,21739.0,21750,January
17-01-2024,11:30:00,21731.85,21750,January
17-01-2024,11:45:00,21679.65,21700,January
17-01-2024,12:00:00,21670.4,21650,January
17-01-2024,12:15:00,21684.7,21700,January
17-01-2024,12:30:00,21653.95,21650,January
17-01-2024,12:45:00,21644.6,21650,January
17-01-2024,13:00:00,21637.15,21650,January
17-01-2024,13:15:00,21630.4,21650,January
17-01-2024,13:30:00,21637.3,21650,January
17-01-2024,13:45:00,21647.7,21650,January
17-01-2024,14:00:00,21648.2,21650,January
17-01-2024,14:15:00,21654.9,21650,January
17-01-2024,14:30:00,21604.15,21600,January
17-01-2024,14:45:00,21568.1,21550,January
18-01-2024,09:45:00,21378.35,21400,January
18-01-2024,10:00:00,21319.15,21300,January
18-01-2024,10:15:00,21370.6,21350,January
18-01-2024,10:30:00,21421.7,21400,January
18-01-2024,10:45:00,21449.45,21450,January
18-01-2024,11:00:00,21470.55,21450,January
18-01-2024,11:15:00,21475.9,21500,January
18-01-2024,11:30:00,21475.45,21500,January
18-01-2024,11:45:00,21465.8,21450,January
18-01-2024,12:00:00,21512.3,21500,January
18-01-2024,12:15:00,21521.7,21500,January
18-01-2024,12:30:00,21511.0,21500,January
18-01-2024,12:45:00,21460.8,21450,January
18-01-2024,13:00:00,21452.05,21450,January
18-01-2024,13:15:00,21452.75,21450,January
18-01-2024,13:30:00,21452.0,21450,January
18-01-2024,13:45:00,21436.05,21450,January
18-01-2024,14:00:00,21444.8,21450,January
18-01-2024,14:15:00,21457.35,21450,January
18-01-2024,14:30:00,21420.1,21400,January
18-01-2024,14:45:00,21466.5,21450,January
19-01-2024,09:45:00,21628.9,21650,January
19-01-2024,10:00:00,21644.85,21650,January
19-01-2024,10:15:00,21635.25,21650,January
19-01-2024,10:30:00,21658.85,21650,January
19-01-2024,10:45:00,21644.55,21650,January
19-01-2024,11:00:00,21618.65,21600,January
19-01-2024,11:15:00,21580.6,21600,January
19-01-2024,11:30:00,21597.0,21600,January
19-01-2024,11:45:00,21587.55,21600,January
19-01-2024,12:00:00,21595.25,21600,January
19-01-2024,12:15:00,21589.2,21600,January
19-01-2024,12:30:00,21594.5,21600,January
19-01-2024,12:45:00,21609.15,21600,January
19-01-2024,13:00:00,21609.6,21600,January
19-01-2024,13:15:00,21628.55,21650,January
19-01-2024,13:30:00,21595.2,21600,January
19-01-2024,13:45:00,21612.8,21600,January
19-01-2024,14:00:00,21607.35,21600,January
19-01-2024,14:15:00,21588.3,21600,January
19-01-2024,14:30:00,21618.8,21600,January
19-01-2024,14:45:00,21634.65,21650,January
20-01-2024,09:45:00,21646.55,21650,January
20-01-2024,10:00:00,21649.1,21650,January
20-01-2024,10:15:00,21654.4,21650,January
20-01-2024,10:30:00,21660.6,21650,January
20-01-2024,10:45:00,21687.05,21700,January
20-01-2024,11:00:00,21670.1,21650,January
20-01-2024,11:15:00,21666.5,21650,January
20-01-2024,11:30:00,21657.9,21650,January
20-01-2024,11:45:00,21654.45,21650,January
20-01-2024,12:00:00,21652.0,21650,January
20-01-2024,12:15:00,21651.0,21650,January
20-01-2024,12:30:00,21637.3,21650,January
20-01-2024,12:45:00,21600.35,21600,January
20-01-2024,13:00:00,21648.9,21650,January
20-01-2024,13:15:00,21654.0,21650,January
20-01-2024,13:30:00,21650.15,21650,January
20-01-2024,13:45:00,21625.5,21650,January
20-01-2024,14:00:00,21629.2,21650,January
20-01-2024,14:15:00,21615.95,21600,January
20-01-2024,14:30:00,21615.45,21600,January
20-01-2024,14:45:00,21584.0,21600,January
23-01-2024,09:45:00,21727.75,21750,January
23-01-2024,10:00:00,21661.4,21650,January
23-01-2024,10:15:00,21667.6,21650,January
23-01-2024,10:30:00,21606.0,21600,January
23-01-2024,10:45:00,21552.2,21550,January
23-01-2024,11:00:00,21562.4,21550,January
23-01-2024,11:15:00,21554.95,21550,January
23-01-2024,11:30:00,21547.1,21550,January
23-01-2024,11:45:00,21452.5,21450,January
23-01-2024,12:00:00,21432.7,21450,January
23-01-2024,12:15:00,21410.3,21400,January
23-01-2024,12:30:00,21405.8,21400,January
23-01-2024,12:45:00,21390.35,21400,January
23-01-2024,13:00:00,21363.95,21350,January
23-01-2024,13:15:00,21351.3,21350,January
23-01-2024,13:30:00,21357.55,21350,January
23-01-2024,13:45:00,21343.4,21350,January
23-01-2024,14:00:00,21311.15,21300,January
23-01-2024,14:15:00,21305.35,21300,January
23-01-2024,14:30:00,21245.3,21250,January
23-01-2024,14:45:00,21232.7,21250,January
24-01-2024,09:45:00,21290.6,21300,January
24-01-2024,10:00:00,21394.35,21400,January
24-01-2024,10:15:00,21358.95,21350,January
24-01-2024,10:30:00,21385.05,21400,January
24-01-2024,10:45:00,21360.0,21350,January
24-01-2024,11:00:00,21382.5,21400,January
24-01-2024,11:15:00,21378.5,21400,January
24-01-2024,11:30:00,21272.5,21250,January
24-01-2024,11:45:00,21293.9,21300,January
24-01-2024,12:00:00,21277.4,21300,January
24-01-2024,12:15:00,21252.2,21250,January
24-01-2024,12:30:00,21251.5,21250,January
24-01-2024,12:45:00,21230.9,21250,January
24-01-2024,13:00:00,21314.75,21300,January
24-01-2024,13:15:00,21299.0,21300,January
24-01-2024,13:30:00,21309.35,21300,January
24-01-2024,13:45:00,21307.95,21300,January
24-01-2024,14:00:00,21317.1,21300,January
24-01-2024,14:15:00,21350.95,21350,January
24-01-2024,14:30:00,21382.8,21400,January
24-01-2024,14:45:00,21426.55,21450,January
25-01-2024,09:45:00,21372.1,21350,January
25-01-2024,10:00:00,21371.45,21350,January
25-01-2024,10:15:00,21359.85,21350,January
25-01-2024,10:30:00,21312.25,21300,January
25-01-2024,10:45:00,21308.8,21300,January
25-01-2024,11:00:00,21255.9,21250,January
25-01-2024,11:15:00,21263.0,21250,January
25-01-2024,11:30:00,21309.8,21300,January
25-01-2024,11:45:00,21357.25,21350,January
25-01-2024,12:00:00,21292.2,21300,January
25-01-2024,12:15:00,21278.45,21300,January
25-01-2024,12:30:00,21293.6,21300,January
25-01-2024,12:45:00,21283.8,21300,January
25-01-2024,13:00:00,21266.75,21250,January
25-01-2024,13:15:00,21286.3,21300,January
25-01-2024,13:30:00,21267.5,21250,January
25-01-2024,13:45:00,21284.55,21300,January
25-01-2024,14:00:00,21291.3,21300,January
25-01-2024,14:15:00,21276.35,21300,January
25-01-2024,14:30:00,21292.4,21300,January
25-01-2024,14:45:00,21265.25,21250,January
29-01-2024,09:45:00,21537.65,21550,January
29-01-2024,10:00:00,21589.25,21600,January
29-01-2024,10:15:00,21573.45,21550,January
29-01-2024,10:30:00,21575.1,21600,January
29-01-2024,10:45:00,21604.45,21600,January
29-01-2024,11:00:00,21629.4,21650,January
29-01-2024,11:15:00,21634.4,21650,January
29-01-2024,11:30:00,21652.5,21650,January
29-01-2024,11:45:00,21646.5,21650,January
29-01-2024,12:00:00,21660.85,21650,January
29-01-2024,12:15:00,21662.5,21650,January
29-01-2024,12:30:00,21664.3,21650,January
29-01-2024,12:45:00,21688.35,21700,January
29-01-2024,13:00:00,21706.4,21700,January
29-01-2024,13:15:00,21702.5,21700,January
29-01-2024,13:30:00,21677.7,21700,January
29-01-2024,13:45:00,21695.55,21700,January
29-01-2024,14:00:00,21732.5,21750,January
29-01-2024,14:15:00,21718.8,21700,January
29-01-2024,14:30:00,21712.6,21700,January
29-01-2024,14:45:00,21728.25,21750,January
30-01-2024,09:45:00,21748.35,21750,January
30-01-2024,10:00:00,21745.6,21750,January
30-01-2024,10:15:00,21765.8,21750,January
30-01-2024,10:30:00,21734.75,21750,January
30-01-2024,10:45:00,21716.5,21700,January
30-01-2024,11:00:00,21710.55,21700,January
30-01-2024,11:15:00,21681.95,21700,January
30-01-2024,11:30:00,21703.95,21700,January
30-01-2024,11:45:00,21720.8,21700,January
30-01-2024,12:00:00,21728.65,21750,January
30-01-2024,12:15:00,21706.4,21700,January
30-01-2024,12:30:00,21707.45,21700,January
30-01-2024,12:45:00,21679.25,21700,January
30-01-2024,13:00:00,21698.45,21700,January
30-01-2024,13:15:00,21665.1,21650,January
30-01-2024,13:30:00,21687.25,21700,January
30-01-2024,13:45:00,21682.3,21700,January
30-01-2024,14:00:00,21663.45,21650,January
30-01-2024,14:15:00,21655.1,21650,January
30-01-2024,14:30:00,21607.95,21600,January
30-01-2024,14:45:00,21560.95,21550,January
31-01-2024,09:45:00,21578.1,21600,January
31-01-2024,10:00:00,21540.3,21550,January
31-01-2024,10:15:00,21615.15,21600,January
31-01-2024,10:30:00,21601.65,21600,January
31-01-2024,10:45:00,21624.2,21600,January
31-01-2024,11:00:00,21649.5,21650,January
31-01-2024,11:15:00,21657.05,21650,January
31-01-2024,11:30:00,21679.35,21700,January
31-01-2024,11:45:00,21702.75,21700,January
31-01-2024,12:00:00,21721.5,21700,January
31-01-2024,12:15:00,21722.6,21700,January
31-01-2024,12:30:00,21673.55,21650,January
31-01-2024,12:45:00,21663.5,21650,January
31-01-2024,13:00:00,21672.9,21650,January
31-01-2024,13:15:00,21691.75,21700,January
31-01-2024,13:30:00,21702.4,21700,January
31-01-2024,13:45:00,21677.65,21700,January
31-01-2024,14:00:00,21688.05,21700,January
31-01-2024,14:15:00,21687.9,21700,January
31-01-2024,14:30:00,21679.85,21700,January
31-01-2024,14:45:00,21689.5,21700,January
01-02-2024,09:45:00,21752.55,21750,February
01-02-2024,10:00:00,21755.6,21750,February
01-02-2024,10:15:00,21769.8,21750,February
01-02-2024,10:30:00,21789.65,21800,February
01-02-2024,10:45:00,21788.15,21800,February
01-02-2024,11:00:00,21793.4,21800,February
01-02-2024,11:15:00,21774.45,21750,February
01-02-2024,11:30:00,21735.85,21750,February
01-02-2024,11:45:00,21748.6,21750,February
01-02-2024,12:00:00,21736.65,21750,February
01-02-2024,12:15:00,21734.95,21750,February
01-02-2024,12:30:00,21723.8,21700,February
01-02-2024,12:45:00,21731.2,21750,February
01-02-2024,13:00:00,21711.55,21700,February
01-02-2024,13:15:00,21736.6,21750,February
01-02-2024,13:30:00,21700.5,21700,February
01-02-2024,13:45:00,21697.75,21700,February
01-02-2024,14:00:00,21703.95,21700,February
01-02-2024,14:15:00,21705.6,21700,February
01-02-2024,14:30:00,21715.6,21700,February
01-02-2024,14:45:00,21705.2,21700,February
02-02-2024,09:45:00,21918.95,21900,February
02-02-2024,10:00:00,21929.6,21950,February
02-02-2024,10:15:00,21933.05,21950,February
02-02-2024,10:30:00,21933.8,21950,February
02-02-2024,10:45:00,21924.95,21900,February
02-02-2024,11:00:00,21938.8,21950,February
02-02-2024,11:15:00,22002.5,22000,February
02-02-2024,11:30:00,22055.35,22050,February
02-02-2024,11:45:00,22086.1,22100,February
02-02-2024,12:00:00,22085.85,22100,February
02-02-2024,12:15:00,22060.7,22050,February
02-02-2024,12:30:00,21906.6,21900,February
02-02-2024,12:45:00,21925.9,21950,February
02-02-2024,13:00:00,21887.3,21900,February
02-02-2024,13:15:00,21831.5,21850,February
02-02-2024,13:30:00,21838.3,21850,February
02-02-2024,13:45:00,21861.15,21850,February
02-02-2024,14:00:00,21867.05,21850,February
02-02-2024,14:15:00,21890.05,21900,February
02-02-2024,14:30:00,21882.5,21900,February
02-02-2024,14:45:00,21895.8,21900,February
05-02-2024,09:45:00,21902.5,21900,February
05-02-2024,10:00:00,21942.45,21950,February
05-02-2024,10:15:00,21925.6,21950,February
05-02-2024,10:30:00,21879.1,21900,February
05-02-2024,10:45:00,21911.3,21900,February
05-02-2024,11:00:00,21907.5,21900,February
05-02-2024,11:15:00,21921.0,21900,February
05-02-2024,11:30:00,21921.8,21900,February
05-02-2024,11:45:00,21922.2,21900,February
05-02-2024,12:00:00,21922.0,21900,February
05-02-2024,12:15:00,21927.3,21950,February
05-02-2024,12:30:00,21910.95,21900,February
05-02-2024,12:45:00,21927.0,21950,February
05-02-2024,13:00:00,21936.9,21950,February
05-02-2024,13:15:00,21943.85,21950,February
05-02-2024,13:30:00,21908.75,21900,February
05-02-2024,13:45:00,21922.35,21900,February
05-02-2024,14:00:00,21941.9,21950,February
05-02-2024,14:15:00,21904.85,21900,February
05-02-2024,14:30:00,21894.8,21900,February
05-02-2024,14:45:00,21731.3,21750,February
06-02-2024,09:45:00,21847.35,21850,February
06-02-2024,10:00:00,21862.4,21850,February
06-02-2024,10:15:00,21855.25,21850,February
06-02-2024,10:30:00,21794.55,21800,February
06-02-2024,10:45:00,21826.95,21850,February
06-02-2024,11:00:00,21847.25,21850,February
06-02-2024,11:15:00,21854.85,21850,February
06-02-2024,11:30:00,21853.8,21850,February
06-02-2024,11:45:00,21876.0,21900,February
06-02-2024,12:00:00,21892.35,21900,February
06-02-2024,12:15:00,21899.4,21900,February
06-02-2024,12:30:00,21880.6,21900,February
06-02-2024,12:45:00,21911.65,21900,February
06-02-2024,13:00:00,21881.0,21900,February
06-02-2024,13:15:00,21903.3,21900,February
06-02-2024,13:30:00,21926.6,21950,February
06-02-2024,13:45:00,21913.15,21900,February
06-02-2024,14:00:00,21917.6,21900,February
06-02-2024,14:15:00,21919.05,21900,February
06-02-2024,14:30:00,21917.5,21900,February
06-02-2024,14:45:00,21922.2,21900,February
07-02-2024,09:45:00,21975.0,22000,February
07-02-2024,10:00:00,22004.85,22000,February
07-02-2024,10:15:00,22008.5,22000,February
07-02-2024,10:30:00,21995.7,22000,February
07-02-2024,10:45:00,21970.4,21950,February
07-02-2024,11:00:00,21973.65,21950,February
07-02-2024,11:15:00,21959.6,21950,February
07-02-2024,11:30:00,21926.75,21950,February
07-02-2024,11:45:00,21894.7,21900,February
07-02-2024,12:00:00,21884.7,21900,February
07-02-2024,12:15:00,21889.45,21900,February
07-02-2024,12:30:00,21903.35,21900,February
07-02-2024,12:45:00,21900.25,21900,February
07-02-2024,13:00:00,21897.55,21900,February
07-02-2024,13:15:00,21904.65,21900,February
07-02-2024,13:30:00,21890.0,21900,February
07-02-2024,13:45:00,21925.85,21950,February
07-02-2024,14:00:00,21940.95,21950,February
07-02-2024,14:15:00,21964.0,21950,February
07-02-2024,14:30:00,21958.45,21950,February
07-02-2024,14:45:00,21935.2,21950,February
08-02-2024,09:45:00,21966.65,21950,February
08-02-2024,10:00:00,21975.7,22000,February
08-02-2024,10:15:00,21896.35,21900,February
08-02-2024,10:30:00,21955.75,21950,February
08-02-2024,10:45:00,21883.8,21900,February
08-02-2024,11:00:00,21828.85,21850,February
08-02-2024,11:15:00,21742.85,21750,February
08-02-2024,11:30:00,21761.25,21750,February
08-02-2024,11:45:00,21761.15,21750,February
08-02-2024,12:00:00,21791.3,21800,February
08-02-2024,12:15:00,21801.55,21800,February
08-02-2024,12:30:00,21781.45,21800,February
08-02-2024,12:45:00,21802.05,21800,February
08-02-2024,13:00:00,21803.9,21800,February
08-02-2024,13:15:00,21807.95,21800,February
08-02-2024,13:30:00,21797.05,21800,February
08-02-2024,13:45:00,21787.45,21800,February
08-02-2024,14:00:00,21768.65,21750,February
08-02-2024,14:15:00,21720.7,21700,February
08-02-2024,14:30:00,21712.75,21700,February
08-02-2024,14:45:00,21694.95,21700,February
09-02-2024,09:45:00,21735.6,21750,February
09-02-2024,10:00:00,21663.45,21650,February
09-02-2024,10:15:00,21730.45,21750,February
09-02-2024,10:30:00,21707.35,21700,February
09-02-2024,10:45:00,21691.3,21700,February
09-02-2024,11:00:00,21667.2,21650,February
09-02-2024,11:15:00,21680.55,21700,February
09-02-2024,11:30:00,21677.7,21700,February
09-02-2024,11:45:00,21718.0,21700,February
09-02-2024,12:00:00,21724.3,21700,February
09-02-2024,12:15:00,21727.3,21750,February
09-02-2024,12:30:00,21756.9,21750,February
09-02-2024,12:45:00,21761.7,21750,February
09-02-2024,13:00:00,21753.1,21750,February
09-02-2024,13:15:00,21744.9,21750,February
09-02-2024,13:30:00,21740.25,21750,February
09-02-2024,13:45:00,21738.4,21750,February
09-02-2024,14:00:00,21739.25,21750,February
09-02-2024,14:15:00,21756.2,21750,February
09-02-2024,14:30:00,21771.25,21750,February
09-02-2024,14:45:00,21759.75,21750,February
12-02-2024,09:45:00,21748.25,21750,February
12-02-2024,10:00:00,21711.1,21700,February
12-02-2024,10:15:00,21693.5,21700,February
12-02-2024,10:30:00,21660.65,21650,February
12-02-2024,10:45:00,21669.65,21650,February
12-02-2024,11:00:00,21685.95,21700,February
12-02-2024,11:15:00,21712.35,21700,February
12-02-2024,11:30:00,21724.55,21700,February
12-02-2024,11:45:00,21686.1,21700,February
12-02-2024,12:00:00,21684.0,21700,February
12-02-2024,12:15:00,21640.3,21650,February
12-02-2024,12:30:00,21664.95,21650,February
12-02-2024,12:45:00,21664.45,21650,February
12-02-2024,13:00:00,21599.7,21600,February
12-02-2024,13:15:00,21613.25,21600,February
12-02-2024,13:30:00,21620.3,21600,February
12-02-2024,13:45:00,21635.3,21650,February
12-02-2024,14:00:00,21643.45,21650,February
12-02-2024,14:15:00,21685.75,21700,February
12-02-2024,14:30:00,21647.35,21650,February
12-02-2024,14:45:00,21637.15,21650,February
13-02-2024,09:45:00,21606.55,21600,February
13-02-2024,10:00:00,21671.95,21650,February
13-02-2024,10:15:00,21714.25,21700,February
13-02-2024,10:30:00,21708.8,21700,February
13-02-2024,10:45:00,21713.75,21700,February
13-02-2024,11:00:00,21725.05,21750,February
13-02-2024,11:15:00,21758.25,21750,February
13-02-2024,11:30:00,21711.6,21700,February
13-02-2024,11:45:00,21705.9,21700,February
13-02-2024,12:00:00,21717.65,21700,February
13-02-2024,12:15:00,21647.6,21650,February
13-02-2024,12:30:00,21630.25,21650,February
13-02-2024,12:45:00,21644.8,21650,February
13-02-2024,13:00:00,21714.25,21700,February
13-02-2024,13:15:00,21683.9,21700,February
13-02-2024,13:30:00,21711.8,21700,February
13-02-2024,13:45:00,21740.45,21750,February
13-02-2024,14:00:00,21741.1,21750,February
13-02-2024,14:15:00,21724.15,21700,February
13-02-2024,14:30:00,21742.95,21750,February
13-02-2024,14:45:00,21718.75,21700,February
14-02-2024,09:45:00,21559.7,21550,February
14-02-2024,10:00:00,21612.8,21600,February
14-02-2024,10:15:00,21612.5,21600,February
14-02-2024,10:30:00,21598.4,21600,February
14-02-2024,10:45:00,21599.25,21600,February
14-02-2024,11:00:00,21638.4,21650,February
14-02-2024,11:15:00,21606.8,21600,February
14-02-2024,11:30:00,21615.55,21600,February
14-02-2024,11:45:00,21599.0,21600,February
14-02-2024,12:00:00,21605.75,21600,February
14-02-2024,12:15:00,21627.2,21650,February
14-02-2024,12:30:00,21669.75,21650,February
14-02-2024,12:45:00,21662.65,21650,February
14-02-2024,13:00:00,21688.15,21700,February
14-02-2024,13:15:00,21687.35,21700,February
14-02-2024,13:30:00,21670.0,21650,February
14-02-2024,13:45:00,21676.95,21700,February
14-02-2024,14:00:00,21665.5,21650,February
14-02-2024,14:15:00,21718.85,21700,February
14-02-2024,14:30:00,21748.25,21750,February
14-02-2024,14:45:00,21819.1,21800,February
15-02-2024,09:45:00,21840.9,21850,February
15-02-2024,10:00:00,21814.1,21800,February
15-02-2024,10:15:00,21893.1,21900,February
15-02-2024,10:30:00,21874.0,21850,February
15-02-2024,10:45:00,21863.25,21850,February
